Nombre,Candidato,Score_nombre,Dirección,Dirección_candidato,Score_dirección
Escuela Privada Mixta Evangélica Shekiná,Escuela Privada Mixta Evangelica Shekina,95.0,12 CALLE 1 - 90 ZONA 8,12 CALLE 1 - 90 ZONA 8,100.0
Escuela Privada Mixta Evangélica Shekiná,Escuela Privada Mixta Evangelica Shekina,95.0,12 CALLE 1 - 90 ZONA 8,12 CALLE 1 - 90 ZONA 8,100.0
Colegio Sagrado Corazón de Jésus y María,Colegio Sagrado Corazón de Jesús y María,95.0,BARRIO PUEBLO ABAJO,BARRIO PUEBLO ABAJO,100.0
Colegio Sagrado Corazón de Jesús y María,Colegio Sagrado Corazón de Jésus y María,95.0,BARRIO PUEBLO ABAJO,BARRIO PUEBLO ABAJO,100.0
Colegio Sagrado Corazón de Jesús y María,Colegio Sagrado Corazón de Jésus y María,95.0,BARRIO PUEBLO ABAJO,BARRIO PUEBLO ABAJO,100.0
Colegio Sagrado Corazón de Jésus y María,Colegio Sagrado Corazón de Jesús y María,95.0,BARRIO PUEBLO ABAJO,BARRIO PUEBLO ABAJO,100.0
Instituto Técnico Marítimo Banaport C.a.,Instituto Tecnico Maritimo Banaport C.a.,95.0,1A CALLE LOTE 650 BARRIO LA ARENERA.,1 CALLE LOTE 650 BARRIO LA ARENERA,97.14285714285714
Instituto Tecnico Maritimo Banaport C.a.,Instituto Técnico Marítimo Banaport C.a.,95.0,1 CALLE LOTE 650 BARRIO LA ARENERA,1A CALLE LOTE 650 BARRIO LA ARENERA.,97.14285714285714
Colegio Sagrado Corazón de Jésus y María,Colegio Sagrado Corazón de Jesús y María,95.0,BARRIO PUEBLO ABAJO,BARRIO PUEBLO ABAJO,100.0
Instituto Tecnologico de Computacion de Oriente Itco,Instituto Tecnologico de Computacion de Oriente,94.94949494949495,"8VA. CALLE 4 - 42 ZONA 1, BARRIO LATINO","8VA. CALLE 4 - 42 ZONA 1, BARRIO LATINO",100.0
Instituto Tecnologico de Computacion de Oriente,Instituto Tecnologico de Computacion de Oriente Itco,94.94949494949495,"8VA. CALLE 4 - 42 ZONA 1, BARRIO LATINO","8VA. CALLE 4 - 42 ZONA 1, BARRIO LATINO",100.0
Instituto Tecnolgía y Ciencia,Instituto Tecnologia y Ciencia,94.91525423728814,"VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.","VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",90.56603773584906
Colegio Centro de Estudios Integrales Cei,Colegio Centro de Estudios Integrales,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales,Colegio Centro de Estudios Integrales Cei,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales,Colegio Centro de Estudios Integrales Cei,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales Cei,Colegio Centro de Estudios Integrales,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales Cei,Colegio Centro de Estudios Integrales,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales Cei,Colegio Centro de Estudios Integrales,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales Cei,Colegio Centro de Estudios Integrales,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales,Colegio Centro de Estudios Integrales Cei,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales Cei,Colegio Centro de Estudios Integrales,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales,Colegio Centro de Estudios Integrales Cei,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales,Colegio Centro de Estudios Integrales Cei,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Colegio Centro de Estudios Integrales,Colegio Centro de Estudios Integrales Cei,94.87179487179486,1A. CALLE BARRIO LA ESPERANZA ZONA 2,1A. CALLE BARRIO LA ESPERANZA ZONA 2,100.0
Centro Tecnologico de Computacion la Merced S. A.,Centro Tecnologico de Computacion la Merced S.a.,94.84536082474226,5A CALLE 10 - 22,5A. CALLE 10 - 22,96.96969696969697
Centro Tecnologico de Computacion la Merced S.a.,Centro Tecnologico de Computacion la Merced S. A.,94.84536082474226,5A. CALLE 10 - 22,5A CALLE 10 - 22,96.96969696969697
Liceo Técnico Comercial en Computación,Liceo Tecnico Comercial en Computacion,94.73684210526316,CALLE BELICE PARCELA. A - 43,CALLE BELICE PARCELA A - 43,98.18181818181819
Liceo San Cristobal,Liceo San Cristóbal,94.73684210526316,"5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA","5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA",100.0
Liceo San Cristobal,Liceo San Cristóbal,94.73684210526316,"5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA","5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA",100.0
Liceo San Cristóbal,Liceo San Cristobal,94.73684210526316,"5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA","5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA",100.0
Liceo San Cristóbal,Liceo San Cristobal,94.73684210526316,"5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA","5A. CALLE 4 - 18 ZONA 1, BARRIO SANTA ANA",100.0
Liceo Tecnico Comercial en Computacion,Liceo Técnico Comercial en Computación,94.73684210526316,CALLE BELICE PARCELA A - 43,CALLE BELICE PARCELA A - 43,100.0
Liceo Tecnico Comercial en Computacion,Liceo Técnico Comercial en Computación,94.73684210526316,CALLE BELICE PARCELA A - 43,CALLE BELICE PARCELA. A - 43,98.18181818181819
Liceo Técnico Comercial en Computación,Liceo Tecnico Comercial en Computacion,94.73684210526316,CALLE BELICE PARCELA A - 43,CALLE BELICE PARCELA A - 43,100.0
Colegio Tecnico de Computacion C.t.s.,Colegio Técnico de Computación C.t.s.,94.5945945945946,COLONIA VISTA HERMOSA,COLONIA VISTA HERMOSA,100.0
Colegio Técnico de Computación C.t.s.,Colegio Tecnico de Computacion C.t.s.,94.5945945945946,COLONIA VISTA HERMOSA,COLONIA VISTA HERMOSA,100.0
Colegio Técnico de Computación C.t.s.,Colegio Tecnico de Computacion C.t.s.,94.5945945945946,COLONIA VISTA HERMOSA,COLONIA VISTA HERMOSA,100.0
Centro Educativo de Informatica Sinai,Centro Educativo de Informática Sinaí,94.5945945945946,MANZANA 33 LOTE 6 CANTON CENTRAL ALDEA CANALITOS,"MANZANA 33 LOTE 6, CANTÓN CENTRAL, ALDEA CANALIT0S",93.87755102040816
Colegio Tecnico Progresista Cetecpro,Colegio Tecnico Progresista -cetecpro-,94.5945945945946,2A. AVENIDA 3 - 59,2A. AVENIDA 3 - 59,100.0
Colegio Tecnico Progresista -cetecpro-,Colegio Tecnico Progresista Cetecpro,94.5945945945946,2A. AVENIDA 3 - 59,2A. AVENIDA 3 - 59,100.0
Centro Educativo de Informática Sinaí,Centro Educativo de Informatica Sinai,94.5945945945946,"MANZANA 33 LOTE 6, CANTÓN CENTRAL, ALDEA CANALIT0S",MANZANA 33 LOTE 6 CANTON CENTRAL ALDEA CANALITOS,93.87755102040816
Colegio Tecnico de Computacion C.t.s.,Colegio Técnico de Computación C.t.s.,94.5945945945946,COLONIA VISTA HERMOSA,COLONIA VISTA HERMOSA,100.0
Liceo Cientifico Tecnologico En-gadi,Liceo Científico Tecnológico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Científico Tecnológico En-gadi,Liceo Cientifico Tecnologico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Científico Tecnológico En-gadi,Liceo Cientifico Tecnologico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Científico Tecnológico En-gadi,Liceo Cientifico Tecnologico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Científico Tecnológico En-gadi,Liceo Cientifico Tecnologico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Cientifico Tecnologico En-gadi,Liceo Científico Tecnológico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Cientifico Tecnologico En-gadi,Liceo Científico Tecnológico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Mixto Quiche,Liceo Mixto Quiché,94.44444444444444,2A. AVENIDA 6 - 27 ZONA 5,"2DA. AVENIDA 6 - 27, ZONA 5",96.15384615384616
Liceo Cientifico Tecnologico En-gadi,Liceo Científico Tecnológico En-gadi,94.44444444444444,2A. CALLE 1 - 73 ZONA 2,2A. CALLE 1 - 73 ZONA 2,100.0
Liceo Mixto Quiché,Liceo Mixto Quiche,94.44444444444444,"2DA. AVENIDA 6 - 27, ZONA 5",2A. AVENIDA 6 - 27 ZONA 5,96.15384615384616
Colegio Evangelico Tecnologico Privado Mixto Bersheba Biss God,Colegio Evangélico Tecnológico Privado Mixto Bersheba Bless God,94.39999999999999,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Colegio Evangelico Tecnologico Privado Mixto Bersheba Biss God,Colegio Evangélico Tecnológico Privado Mixto Bersheba Bless God,94.39999999999999,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Liceo Ciencia y Desarrollo con Orientación Técnica y Científica,Liceo Ciencia y Desarrollocon Orientación Técnica y Científica,94.39999999999999,POPTUN,POPTUN,100.0
Liceo Ciencia y Desarrollocon Orientación Técnica y Científica,Liceo Ciencia y Desarrollo con Orientación Técnica y Científica,94.39999999999999,POPTUN,POPTUN,100.0
Centro de Estudios de Informatica Computacion y Tecnologia,"Centro de Estudios de Informatica, Computacion y Tecnologia Ceict",94.3089430894309,9ª. AVENIDA A 1 - 32 ZONA 1 VILLA NUEVA,9ª. AVENIDA A 1 - 32 ZONA 1 VILLA NUEVA,100.0
"Centro de Estudios de Informatica, Computacion y Tecnologia Ceict",Centro de Estudios de Informatica Computacion y Tecnologia,94.3089430894309,9ª. AVENIDA A 1 - 32 ZONA 1 VILLA NUEVA,9ª. AVENIDA A 1 - 32 ZONA 1 VILLA NUEVA,100.0
Colegio de Estudios Tecnicos Especializados en Computacion Cetesc,Colegio de Estudios Tecnicos Especializados en Computacion,94.3089430894309,ALDEA SAN SEBASTIAN,ALDEA SAN SEBASTIAN,100.0
Colegio de Estudios Tecnicos Especializados en Computacion,Colegio de Estudios Tecnicos Especializados en Computacion Cetesc,94.3089430894309,ALDEA SAN SEBASTIAN,ALDEA SAN SEBASTIAN,100.0
Liceo Tecnólogico Maya de Guatemala,Liceo Tecnológico Maya de Guatemala,94.28571428571428,9A. CALLE 3 - 72,9 CALLE 3 - 72,93.33333333333333
Instituto Tecnológico San Cristóbal,Instituto Tecnologico San Cristobal,94.28571428571428,5TA. CALLE ZONA 3,5A. CALLE ZONA 3,96.96969696969697
Instituto Tecnologico San Cristobal,Instituto Tecnológico San Cristóbal,94.28571428571428,5A. CALLE ZONA 3,5TA. CALLE ZONA 3,96.96969696969697
Liceo Tecnólogico Maya de Guatemala,Liceo Tecnológico Maya de Guatemala,94.28571428571428,9A. CALLE 3 - 72,9 CALLE 3 - 72,93.33333333333333
Liceo Tecnólogico Maya de Guatemala,Liceo Tecnológico Maya de Guatemala,94.28571428571428,9A. CALLE 3 - 72,9 CALLE 3 - 72,93.33333333333333
Liceo Tecnólogico Maya de Guatemala,Liceo Tecnológico Maya de Guatemala,94.28571428571428,9A. CALLE 3 - 72,9 CALLE 3 - 72,93.33333333333333
Instituto Particular Mixto de Formacion y Desarrollo Profesional Indeforp,Instituto Particular de Formación y Desarrollo Profesional Indeforp,94.28571428571428,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Colegio Evangelico Mixto Getsemani,Colegio Evangélico Mixto Getsemaní,94.11764705882352,"6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA","6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA",100.0
Colegio Evangelico Mixto Getsemani,Colegio Evangélico Mixto Getsemaní,94.11764705882352,"6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA","6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA",100.0
Colegio Evangélico Mixto Getsemaní,Colegio Evangelico Mixto Getsemani,94.11764705882352,6A. AVENIDA 4 - 26 ZONA 3 BARRIO LA JOYA,"6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA",98.76543209876543
Colegio Evangélico Mixto Getsemaní,Colegio Evangelico Mixto Getsemani,94.11764705882352,"6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA","6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA",100.0
Liceo Mixto en Computacion Montelimar No.2,Liceo Mixto en Computación Montelimar No. 2,94.11764705882352,4A. CALLE 3 - 02 ZONA 1 MIXCO,4A. CALLE 3 - 02 ZONA 1 MIXCO,100.0
Liceo Mixto en Computación Montelimar No. 2,Liceo Mixto en Computacion Montelimar No.2,94.11764705882352,4A. CALLE 3 - 02 ZONA 1 MIXCO,4A. CALLE 3 - 02 ZONA 1 MIXCO,100.0
Instituto Privado Mixto Jorge Rabbi Matul Garcia,Instituto Privado Mixto Prof. Jorge Rabbi Matul Garcia,94.11764705882352,2A. CALLE A BARRIO LA ALAMEDA,2DA. CALLE A BARRIO LA ALAMEDA,98.30508474576271
Instituto Privado Mixto Prof. Jorge Rabbi Matul Garcia,Instituto Privado Mixto Jorge Rabbi Matul Garcia,94.11764705882352,2DA. CALLE A BARRIO LA ALAMEDA,2A. CALLE A BARRIO LA ALAMEDA,98.30508474576271
Colegio Tecnologico de Informatica,Colegio Tecnológico de Informática,94.11764705882352,BARRIO SAN MIGUEL ORIENTE,BARRIO SAN MIGUEL ORIENTE,100.0
Colegio Tecnologico de Informatica,Colegio Tecnológico de Informática,94.11764705882352,BARRIO SAN MIGUEL ORIENTE,BARRIO SAN MIGUEL ORIENTE,100.0
Colegio Evangélico Mixto Getsemaní,Colegio Evangelico Mixto Getsemani,94.11764705882352,6A. AVENIDA 4 - 26 ZONA 3 BARRIO LA JOYA,"6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA",98.76543209876543
Colegio Evangélico Mixto Getsemaní,Colegio Evangelico Mixto Getsemani,94.11764705882352,"6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA","6A. AVENIDA 4 - 26 ZONA 3, BARRIO LA JOYA",100.0
Colegio Tecnológico de Informática,Colegio Tecnologico de Informatica,94.11764705882352,BARRIO SAN MIGUEL ORIENTE,BARRIO SAN MIGUEL ORIENTE,100.0
Colegio Tecnológico de Informática,Colegio Tecnologico de Informatica,94.11764705882352,BARRIO SAN MIGUEL ORIENTE,BARRIO SAN MIGUEL ORIENTE,100.0
Instituto Nacional de Educacion Basica y Diversificada Sergio Leonel Celis Navas,Instituto Nacional de Educacion Diversificada Sergio Leonel Celis Navas,94.03973509933775,AVENIDA DEL NIÑO ZONA 4,AVENIDA DEL NIÑO ZONA 4,100.0
Instituto Nacional de Educacion Diversificada Sergio Leonel Celis Navas,Instituto Nacional de Educacion Basica y Diversificada Sergio Leonel Celis Navas,94.03973509933775,AVENIDA DEL NIÑO ZONA 4,AVENIDA DEL NIÑO ZONA 4,100.0
Escuela Nacional de Ciencias Comerciales No. 3 J. N.,Escuela Nacional de Ciencias Comerciales No. 3,93.87755102040816,"10A. AVENIDA Y 10A. CALLE ZONA 3, COLONIA NUEVA MONTSERRAT",10 AVE. Y 10 CALLE COLONIA NUEVA MONTSERRAT ZONA 3,90.74074074074075
Escuela Nacional de Ciencias Comerciales No. 3,Escuela Nacional de Ciencias Comerciales No. 3 J. N.,93.87755102040816,10 AVE. Y 10 CALLE COLONIA NUEVA MONTSERRAT ZONA 3,"10A. AVENIDA Y 10A. CALLE ZONA 3, COLONIA NUEVA MONTSERRAT",90.74074074074075
Instituto Privado Mixto Eduardo Orellana Matta,Instituto Privado Mixto Poeta Eduardo Orellana Matta,93.87755102040816,LOTIFICACION PERU ZONA 4,"LOTIFICACION PERU, ZONA 4",97.95918367346938
Instituto Privado Mixto Eduardo Orellana Matta,Instituto Privado Mixto Poeta Eduardo Orellana Matta,93.87755102040816,LOTIFICACION PERU ZONA 4,"LOTIFICACION PERU, ZONA 4",97.95918367346938
Instituto Privado Mixto Poeta Eduardo Orellana Matta,Instituto Privado Mixto Eduardo Orellana Matta,93.87755102040816,"LOTIFICACION PERU, ZONA 4",LOTIFICACION PERU ZONA 4,97.95918367346938
Instituto Privado Mixto Poeta Eduardo Orellana Matta,Instituto Privado Mixto Eduardo Orellana Matta,93.87755102040816,"LOTIFICACION PERU, ZONA 4",LOTIFICACION PERU ZONA 4,97.95918367346938
Liceo Municipal Científico Tecnológico San Martín,Liceo Municipal Cientifico Tecnologico San Martin,93.87755102040816,"2AV. 5A. CALLE ZONA 4, A UN COSTADO DEL CEMENTERIO",2AV. 5A. CALLE ZONA 4 A UN COSTADO DEL CEMENTERIO,98.98989898989899
Centro Educativo por Madurez Profa. Mildred Guadalupe Aguilar Melendez Cepmma,Centro Educativo por Madurez Profa. Mildred Guadalupe Aguilar Meléndez,93.87755102040816,BARRIO 3 DE ABRIL,BARRIIO 3 DE ABRIL,97.14285714285714
Liceo Municipal Cientifico Tecnologico San Martin,Liceo Municipal Científico Tecnológico San Martín,93.87755102040816,2AV. 5A. CALLE ZONA 4 A UN COSTADO DEL CEMENTERIO,"2AV. 5A. CALLE ZONA 4, A UN COSTADO DEL CEMENTERIO",98.98989898989899
Centro Educativo por Madurez Profa. Mildred Guadalupe Aguilar Meléndez,Centro Educativo por Madurez Profa. Mildred Guadalupe Aguilar Melendez Cepmma,93.87755102040816,BARRIIO 3 DE ABRIL,BARRIO 3 DE ABRIL,97.14285714285714
Colegio Ixmucane,Colegio Ixmucané,93.75,"6A. CALLE 7 - 12, COLONIA NUEVA MONTSERRAT ZONA 3 MIXCO",6A. CALLE 7 - 12 COLONIA NUEVA MONSERRAT ZONA 3,92.15686274509804
Colegio Ixmucane,Colegio Ixmucané,93.75,"6A. CALLE 7 - 12, COLONIA NUEVA MONTSERRAT ZONA 3 MIXCO","6A. CALLE 7 - 12 COLONIA NUEVA MONSERRAT, ZONA 3",91.2621359223301
Colegio Ixmucané,Colegio Ixmucane,93.75,"6A. CALLE 7 - 12 COLONIA NUEVA MONSERRAT, ZONA 3","6A. CALLE 7 - 12, COLONIA NUEVA MONTSERRAT ZONA 3 MIXCO",91.2621359223301
Colegio Ixmucané,Colegio Ixmucane,93.75,6A. CALLE 7 - 12 COLONIA NUEVA MONSERRAT ZONA 3,"6A. CALLE 7 - 12, COLONIA NUEVA MONTSERRAT ZONA 3 MIXCO",92.15686274509804
Instituto Nacional Maria Belen Medrano Garcia,Instituto Nacional María Belén Medrano García,93.33333333333333,"1ERA. AVENIDA SECTOR 3, COLONIA NUEVA CHINAUTLA",15 AVENIDA SECTOR 3 COLONIA NUEVA CHINAUTLA,93.33333333333333
Instituto Nacional María Belén Medrano García,Instituto Nacional Maria Belen Medrano Garcia,93.33333333333333,15 AVENIDA SECTOR 3 COLONIA NUEVA CHINAUTLA,"1ERA. AVENIDA SECTOR 3, COLONIA NUEVA CHINAUTLA",93.33333333333333
Colegio Genesis,Colegio Génesis,93.33333333333333,"ALDEA GRANADOS, SECTOR I",ALDEA GRANADOS SECTOR II,95.83333333333334
Colegio Génesis,Colegio Genesis,93.33333333333333,ALDEA GRANADOS SECTOR II,"ALDEA GRANADOS, SECTOR I",95.83333333333334
Liceo Tecnológico Guatemalteco,Liceo Tecnólogico Guatemalteco,93.33333333333333,15 AVENIDA B 10 - 23,15 AVENIDA B 10 - 23,100.0
Liceo Tecnólogico Guatemalteco,Liceo Tecnológico Guatemalteco,93.33333333333333,15 AVENIDA B 10 - 23,15 AVENIDA B 10 - 23,100.0
Liceo Tecnológico Guatemalteco,Liceo Tecnólogico Guatemalteco,93.33333333333333,15 AVENIDA B 10 - 23,15 AVENIDA B 10 - 23,100.0
Liceo Tecnológico Guatemalteco,Liceo Tecnólogico Guatemalteco,93.33333333333333,15 AVENIDA B 10 - 23,15 AVENIDA B 10 - 23,100.0
Liceo Tecnólogico Guatemalteco,Liceo Tecnológico Guatemalteco,93.33333333333333,15 AVENIDA B 10 - 23,15 AVENIDA B 10 - 23,100.0
Liceo Tecnólogico Guatemalteco,Liceo Tecnológico Guatemalteco,93.33333333333333,15 AVENIDA B 10 - 23,15 AVENIDA B 10 - 23,100.0
Instituto Privado Mixto Jorge Rabbi Matul Garcia,Instituto Normal Privado Mixto Jorge Rabbi Matul Garcia,93.20388349514563,2A. CALLE A BARRIO LA ALAMEDA,2A. CALLE A BARRIO LA ALAMEDA,100.0
Instituto Normal Privado Mixto Jorge Rabbi Matul Garcia,Instituto Privado Mixto Jorge Rabbi Matul Garcia,93.20388349514563,2A. CALLE A BARRIO LA ALAMEDA,2A. CALLE A BARRIO LA ALAMEDA,100.0
Escuela Normal con Orientacion Ambiental,Escuela Normal con Orientacion Ambiental-enca-,93.02325581395348,BARRIO EL CENTRO,BARRIIO EL CENTRO,96.96969696969697
Instituto Privado Vespertino Prof. Jose Otilio Flores Carbajal,Instituto Privado Mixto Vespertino Prof José Otilio Flores Carbajal,93.02325581395348,ALDEA TIERRA BLANCA,ALDEA TIERRA BLANCA,100.0
Colegio Valverde No.2,Colegio Valverde No. 2,93.02325581395348,4A. AVENIDA 4 - 49,4A. AVENIDA 4 - 49,100.0
Colegio Valverde No.2,Colegio Valverde No. 2,93.02325581395348,4A. AVENIDA 4 - 49,4A. AVENIDA 4 - 49,100.0
Colegio Valverde No.2,Colegio Valverde No. 2,93.02325581395348,4A. AVENIDA 4 - 49,4A. AVENIDA 4 - 49,100.0
Colegio Valverde No.2,Colegio Valverde No. 2,93.02325581395348,4A. AVENIDA 4 - 49,4A. AVENIDA 4 - 49,100.0
Colegio Valverde No. 2,Colegio Valverde No.2,93.02325581395348,4A. AVENIDA 4 - 49,4A. AVENIDA 4 - 49,100.0
Escuela Normal con Orientacion Ambiental-enca-,Escuela Normal con Orientacion Ambiental,93.02325581395348,BARRIIO EL CENTRO,BARRIO EL CENTRO,96.96969696969697
Instituto Privado Mixto Vespertino Prof José Otilio Flores Carbajal,Instituto Privado Vespertino Prof. Jose Otilio Flores Carbajal,93.02325581395348,ALDEA TIERRA BLANCA,ALDEA TIERRA BLANCA,100.0
"Colegio Intercientifico,multilingúe y Multidiversidad Mundo Real","Colegio Intercientífico, Multilingüe y Multiversidad Mundo Real",92.91338582677166,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
"Colegio Intercientifico,multilingúe y Multidiversidad Mundo Real","Colegio Intercientífico, Multilingüe y Multiversidad Mundo Real",92.91338582677166,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
"Colegio Intercientifico,multilingúe y Multidiversidad Mundo Real","Colegio Intercientífico, Multilingüe y Multiversidad Mundo Real",92.91338582677166,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
"Colegio Intercientifico,multilingúe y Multidiversidad Mundo Real","Colegio Intercientífico, Multilingüe y Multiversidad Mundo Real",92.91338582677166,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Liceo Clasico en Computacion,Liceo Clásico en Computación,92.85714285714286,4A. CALLE 5 - 52,4TA. CALLE 5 - 52,96.96969696969697
Colegio Integral Tecnológico Científico,Colegio Integral Tecnológico Científico Citec,92.85714285714286,LOTE 11 MANZANA H SECTOR 3 B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,97.77777777777777
Colegio Integral Tecnológico Científico,Colegio Integral Tecnológico Científico Citec,92.85714285714286,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDÉN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,97.82608695652173
Colegio Integral Tecnológico Científico Citec,Colegio Integral Tecnológico Científico,92.85714285714286,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDÉN,97.82608695652173
Centro de Formacion Turistica e Informatica Liceo Tecpan,Centro de Formación Turística e Informática Liceo Tecpán,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Centro de Formacion Turistica e Informatica Liceo Tecpan,Centro de Formación Turística e Informática Liceo Tecpán,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Centro de Formación Turística e Informática Liceo Tecpán,Centro de Formacion Turistica e Informatica Liceo Tecpan,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Liceo Clásico en Computación,Liceo Clasico en Computacion,92.85714285714286,4TA. CALLE 5 - 52,4A. CALLE 5 - 52,96.96969696969697
Centro de Formacion Turistica e Informatica Liceo Tecpan,Centro de Formación Turística e Informática Liceo Tecpán,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Colegio Integral Tecnológico Científico Citec,Colegio Integral Tecnológico Científico,92.85714285714286,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,100.0
Colegio Integral Tecnológico Científico,Colegio Integral Tecnológico Científico Citec,92.85714285714286,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,100.0
Colegio Integral Tecnológico Científico Citec,Colegio Integral Tecnológico Científico,92.85714285714286,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 B COLONIA EL EDEN,97.77777777777777
Liceo Clásico en Computación,Liceo Clasico en Computacion,92.85714285714286,4TA. CALLE 5 - 52,4A. CALLE 5 - 52,96.96969696969697
Centro de Formación Turística e Informática Liceo Tecpán,Centro de Formacion Turistica e Informatica Liceo Tecpan,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Centro de Formación Turística e Informática Liceo Tecpán,Centro de Formacion Turistica e Informatica Liceo Tecpan,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
